user,item,correct
14561,421,0.0
12930,321,1.0
74440,72,1.0
45711,244,1.0
6057,29,0.0
66493,225,1.0
72428,74,1.0
61979,365,0.0
51830,34,1.0
14755,75,1.0
55578,278,1.0
72333,56,1.0
93475,1311,1.0
63855,202,1.0
34603,273,0.0
80861,6,1.0
49076,89,1.0
40865,268,0.0
15645,257,1.0
46671,61,1.0
45104,33,1.0
91192,244,0.0
65973,73,1.0
27396,35,1.0
60655,207,1.0
14354,330,1.0
33562,230,1.0
7311,93,1.0
28753,7,1.0
19069,7,1.0
1159,416,1.0
59211,6,1.0
1575,209,1.0
56847,299,0.0
69032,58,1.0
92896,84,0.0
23771,210,1.0
59687,97,1.0
71320,208,1.0
95939,3,0.0
9580,80,0.0
69027,179,0.0
1524,10,1.0
72708,4,1.0
25896,76,1.0
13603,21,0.0
25187,7,1.0
86654,417,1.0
97896,7,1.0
13769,199,0.0
90950,139,0.0
43020,56,1.0
80271,18,0.0
23158,75,1.0
44982,130,1.0
74313,91,1.0
9600,241,1.0
81412,6,1.0
88770,212,1.0
72254,3,1.0
44532,39,0.0
25872,35,1.0
13578,6,1.0
16287,93,0.0
76849,75,1.0
35065,30,1.0
97126,163,0.0
48420,259,1.0
33300,11,1.0
88906,373,1.0
67826,72,1.0
99262,2,1.0
30273,34,1.0
81117,235,1.0
9423,25,1.0
16978,179,1.0
15686,212,1.0
31128,245,1.0
74590,12,0.0
74492,304,1.0
28730,345,1.0
68575,175,1.0
92769,32,1.0
7295,247,0.0
358,188,1.0
57082,4,1.0
87822,235,1.0
46001,4,1.0
45670,39,1.0
637,59,1.0
33113,56,1.0
9606,74,1.0
30461,178,1.0
38531,206,1.0
99488,208,1.0
58204,18,0.0
96808,74,1.0
25291,92,1.0
39256,22,0.0
16912,84,1.0
83406,832,1.0
75619,93,0.0
30575,105,1.0
96796,2,1.0
53482,3,1.0
58267,165,1.0
90080,126,1.0
80961,223,1.0
99110,8,0.0
23800,30,1.0
19016,96,0.0
77029,272,0.0
80961,211,1.0
14184,131,0.0
95741,328,1.0
70159,155,1.0
9332,83,1.0
81824,256,0.0
6655,236,0.0
18385,111,1.0
19301,232,1.0
94620,20,1.0
1129,76,1.0
12921,246,1.0
23233,2,1.0
446,243,1.0
46245,164,1.0
48596,6,1.0
59072,5,1.0
74446,76,1.0
86580,4,1.0
38423,29,1.0
13956,12,1.0
81615,115,1.0
94035,236,1.0
10081,17,1.0
53909,631,1.0
96951,56,1.0
96533,105,0.0
89987,35,0.0
97113,73,1.0
31841,18,0.0
61472,93,0.0
26537,160,1.0
14697,56,1.0
88845,142,1.0
28695,99,1.0
32682,695,1.0
42215,413,1.0
85644,60,0.0
54476,261,1.0
48928,23,1.0
80837,226,0.0
5626,75,1.0
59619,223,1.0
27602,56,1.0
76081,56,1.0
51886,9,0.0
86199,258,1.0
7461,36,1.0
12775,104,1.0
22884,202,1.0
81263,136,1.0
17252,32,1.0
92232,548,1.0
52265,6,1.0
95521,308,1.0
81396,114,1.0
83240,72,1.0
30297,7,1.0
5301,6,1.0
60867,4,1.0
78782,33,1.0
53086,56,1.0
71511,86,1.0
98202,21,1.0
69865,2,1.0
51312,92,1.0
44203,130,1.0
20151,75,1.0
15302,24,1.0
41124,105,1.0
93996,164,1.0
96920,304,1.0
97137,10,1.0
69018,176,1.0
74405,533,1.0
81025,6,1.0
73464,293,0.0
48647,19,1.0
60887,24,0.0
38598,130,1.0
13550,12,1.0
27968,81,1.0
36129,99,1.0
83675,181,0.0
57448,11,0.0
2228,122,1.0
6577,12,0.0
14435,7,1.0
24457,19,1.0
88786,1,1.0
55169,211,1.0
53515,271,1.0
84951,165,1.0
6664,285,1.0
69544,82,1.0
18514,37,1.0
39571,17,1.0
51807,111,1.0
15939,2,1.0
92542,30,1.0
35222,262,1.0
23273,97,0.0
5952,12,0.0
35473,681,0.0
94164,522,1.0
10124,287,1.0
40381,3,1.0
88275,75,1.0
17989,73,1.0
38512,268,0.0
16328,240,1.0
76685,2,1.0
73328,113,1.0
39330,79,1.0
35153,4,1.0
56197,34,1.0
61541,18,1.0
6381,243,1.0
5716,2,1.0
75103,208,1.0
67019,12,0.0
2009,2,1.0
56311,256,1.0
96228,34,1.0
77380,123,1.0
6410,56,1.0
61586,135,1.0
91506,199,1.0
45405,7,1.0
1516,175,1.0
80896,6,1.0
57568,202,1.0
82030,35,0.0
1955,6,1.0
21742,164,1.0
37794,72,1.0
97007,8,1.0
63683,84,0.0
7633,136,1.0
47759,123,1.0
37857,88,1.0
84027,35,0.0
66823,8,1.0
89915,4,1.0
28740,23,1.0
54284,244,0.0
59406,577,0.0
50478,210,1.0
3856,229,1.0
82962,327,1.0
18265,33,1.0
59881,158,1.0
42718,39,1.0
3338,60,0.0
36050,8,1.0
57035,57,0.0
5345,257,1.0
799,5,1.0
44828,245,1.0
33078,12,1.0
75618,11,1.0
47625,97,0.0
89594,4,1.0
6841,91,1.0
74936,299,1.0
11547,13,1.0
12095,111,1.0
26208,12,1.0
94562,3,1.0
33283,15,1.0
63232,207,1.0
77643,293,0.0
70791,2,1.0
85120,7,1.0
25655,178,1.0
73366,207,1.0
63084,3,1.0
50406,344,1.0
2357,202,1.0
28138,79,1.0
95467,235,0.0
92615,60,0.0
25602,33,1.0
5543,58,1.0
99852,104,1.0
54115,106,0.0
32257,177,1.0
38467,30,1.0
34135,17,1.0
83627,199,1.0
51769,32,1.0
63294,33,1.0
90935,1,1.0
27576,12,0.0
64967,73,1.0
31788,224,1.0
81054,4,1.0
22768,18,1.0
94581,74,1.0
94783,0,0.0
7586,78,0.0
38601,170,1.0
82178,244,0.0
59805,18,0.0
80443,247,0.0
70232,32,1.0
22838,99,0.0
60582,24,0.0
14404,106,1.0
14732,75,1.0
52722,113,1.0
93164,227,1.0
61809,364,0.0
5727,154,1.0
93197,20,1.0
10538,22,0.0
14483,3,1.0
55558,331,1.0
83286,2,1.0
88993,84,0.0
58214,210,0.0
28844,103,1.0
95487,73,1.0
15712,6,1.0
98235,240,0.0
24368,92,1.0
84342,160,1.0
69291,21,0.0
18222,7,1.0
98531,56,1.0
72204,244,1.0
18491,375,1.0
64436,172,1.0
27901,35,1.0
26511,35,1.0
45649,102,1.0
89910,4,1.0
67918,211,0.0
1786,177,1.0
43979,229,1.0
42965,12,0.0
28897,76,1.0
27165,6,1.0
22515,4,1.0
6925,252,0.0
52923,24,1.0
70880,35,1.0
37703,6,1.0
19348,47,1.0
52562,4,1.0
72689,275,0.0
2793,84,0.0
3996,7,1.0
26053,357,1.0
55507,8,0.0
45438,112,1.0
14001,112,1.0
11301,88,1.0
77595,429,1.0
52302,232,0.0
10354,35,1.0
96082,535,1.0
25480,6,1.0
87787,21,0.0
28746,11,0.0
64479,76,0.0
12730,34,1.0
42029,18,0.0
8978,175,1.0
11049,27,1.0
38106,89,1.0
12142,209,1.0
56269,373,1.0
91963,17,0.0
11408,152,0.0
93314,107,0.0
37237,81,1.0
42014,116,0.0
39318,10,1.0
8998,117,1.0
83382,18,1.0
1311,2,1.0
62881,1,1.0
78280,34,1.0
29771,24,1.0
76525,6,1.0
65014,99,1.0
19598,268,1.0
70591,215,1.0
9582,46,0.0
65140,18,0.0
53642,176,1.0
97555,107,1.0
51651,211,1.0
37738,3,1.0
10647,18,1.0
51955,1,1.0
87458,1,1.0
97040,376,0.0
89227,160,1.0
82880,19,1.0
32380,593,1.0
83558,34,1.0
23509,79,1.0
44704,111,1.0
97322,129,1.0
27556,272,1.0
89836,183,1.0
18367,8,1.0
2290,39,0.0
86097,111,1.0
56489,58,1.0
43159,280,0.0
29716,210,1.0
86248,76,0.0
61680,100,0.0
81111,127,0.0
17020,6,1.0
96190,5,1.0
12508,11,1.0
9369,111,1.0
57697,4,1.0
6676,12,1.0
70911,200,1.0
41553,74,1.0
56402,6,1.0
64423,158,1.0
83264,299,1.0
28228,18,0.0
58788,4,1.0
76203,3,1.0
92595,81,1.0
61593,81,1.0
48670,302,1.0
56118,223,1.0
25727,156,0.0
3519,2,1.0
78273,179,0.0
20923,198,1.0
91021,198,0.0
36406,78,0.0
49267,35,1.0
7675,208,1.0
31607,75,1.0
289,6,1.0
53761,0,1.0
64088,72,1.0
65578,209,1.0
62423,206,1.0
79952,20,0.0
17565,75,1.0
7589,291,1.0
17825,268,0.0
50741,75,1.0
71746,101,1.0
99009,206,1.0
88962,576,1.0
9906,72,1.0
50376,74,1.0
17100,210,1.0
41859,7,1.0
9001,31,1.0
30314,2,1.0
67631,302,1.0
24469,241,0.0
41618,7,1.0
41585,72,1.0
6480,1,1.0
3046,289,1.0
23035,107,0.0
43292,323,0.0
2948,22,1.0
92638,577,1.0
55066,174,1.0
5048,34,0.0
25995,4,1.0
60384,11,1.0
47159,11,1.0
79405,4,1.0
11113,6,1.0
56782,103,1.0
70970,1,1.0
6754,112,1.0
11204,2,1.0
33481,6,1.0
62482,126,1.0
74654,74,1.0
45721,29,1.0
45845,29,1.0
17527,11,1.0
893,157,1.0
87863,156,0.0
30724,37,1.0
23335,165,1.0
36551,1,1.0
94227,3,1.0
74587,84,0.0
3817,99,1.0
29817,207,1.0
67328,229,1.0
80623,210,1.0
36816,206,1.0
94314,23,1.0
51433,210,1.0
727,81,1.0
84856,5,1.0
45429,136,1.0
14221,4,1.0
49682,11,0.0
84989,56,1.0
7043,577,0.0
10345,78,0.0
33442,4,1.0
20712,73,1.0
47812,3,1.0
28174,12,0.0
16925,494,1.0
64963,280,1.0
98771,23,0.0
63888,80,1.0
58967,206,0.0
94606,8,0.0
87712,296,1.0
42190,8,0.0
76714,268,1.0
84790,377,0.0
93835,857,0.0
55394,74,1.0
25005,200,0.0
93580,1571,1.0
1018,75,1.0
91381,111,1.0
21925,130,0.0
90110,6,1.0
4062,12,1.0
84515,3,1.0
56211,3,1.0
87909,12,0.0
14842,168,1.0
47094,3,1.0
38046,2,1.0
85002,202,1.0
74747,56,1.0
31143,106,0.0
33982,88,1.0
4060,6,1.0
76402,235,0.0
84665,199,1.0
86455,28,1.0
83829,155,1.0
70127,293,0.0
62089,76,1.0
17061,4,1.0
88042,6,1.0
21139,99,1.0
97139,56,1.0
6609,6,1.0
76501,199,0.0
5062,33,1.0
91153,145,1.0
22577,102,1.0
86923,156,1.0
81602,6,1.0
60687,4,1.0
29756,39,1.0
31615,208,1.0
20318,23,0.0
17504,75,1.0
2551,174,1.0
23609,815,1.0
98517,207,1.0
50710,75,1.0
80394,283,1.0
13099,2,1.0
78865,73,1.0
34777,106,1.0
63787,267,1.0
79561,258,1.0
70650,215,1.0
23765,202,1.0
68353,18,1.0
71934,236,0.0
34033,267,0.0
62168,170,1.0
5490,246,1.0
21340,321,1.0
80711,199,0.0
13441,180,0.0
87264,35,1.0
51889,5,1.0
34509,1,1.0
34170,72,1.0
76071,12,0.0
39094,162,1.0
96908,106,0.0
65546,205,1.0
81398,18,0.0
79057,2,1.0
27820,88,1.0
57588,207,1.0
64275,18,0.0
67848,164,0.0
27382,284,1.0
22211,223,0.0
10410,33,1.0
89362,191,0.0
46081,4,1.0
60187,78,0.0
59132,210,1.0
79412,300,1.0
66063,75,1.0
22828,205,1.0
58621,60,0.0
62241,497,1.0
67203,210,1.0
5866,113,1.0
98297,82,1.0
82807,132,1.0
40693,17,1.0
85243,226,0.0
24114,156,0.0
60161,82,1.0
71906,22,0.0
33146,236,1.0
31894,268,0.0
13401,0,1.0
18643,106,0.0
8597,35,1.0
68898,164,0.0
75294,56,1.0
9501,81,1.0
6043,322,1.0
62632,888,1.0
41121,7,1.0
55180,269,0.0
77456,2,0.0
60476,328,1.0
15285,72,1.0
31724,206,1.0
67734,17,1.0
99532,4,1.0
37970,18,1.0
32800,22,1.0
24895,206,1.0
12445,244,1.0
72850,3,1.0
28923,7,1.0
39210,12,0.0
57291,5,1.0
63167,4,1.0
59177,2,1.0
89950,56,1.0
81260,113,1.0
44892,34,1.0
41593,115,1.0
73914,4,1.0
52867,257,0.0
55422,223,1.0
71664,280,1.0
5567,241,1.0
38793,216,1.0
46358,245,1.0
13107,156,1.0
46912,47,0.0
40129,11,1.0
6421,365,0.0
73569,111,1.0
31773,226,1.0
33348,130,0.0
37944,156,1.0
19576,3,1.0
35613,436,0.0
68944,56,1.0
71045,2,1.0
76204,81,1.0
49253,175,1.0
78018,72,1.0
33059,209,1.0
86282,209,1.0
53345,232,0.0
51108,20,1.0
96100,22,0.0
57999,236,0.0
64766,383,0.0
33889,185,0.0
86694,577,1.0
95718,93,0.0
3437,317,1.0
36394,32,1.0
55544,360,1.0
72758,280,1.0
80437,611,1.0
67434,235,1.0
51185,3,1.0
70145,309,1.0
79918,6,1.0
91641,156,1.0
26718,72,1.0
51534,34,0.0
69971,309,1.0
6439,2,1.0
34513,12,0.0
30660,75,1.0
67627,83,0.0
41775,115,1.0
3050,22,1.0
31813,114,1.0
25666,262,1.0
63688,197,1.0
52313,27,0.0
95318,115,1.0
76831,75,1.0
42426,239,1.0
75338,4,1.0
86537,305,0.0
2991,236,1.0
50266,695,0.0
19414,165,1.0
93310,18,0.0
37017,178,0.0
30416,60,0.0
54047,225,1.0
38779,185,0.0
49202,164,0.0
34192,179,0.0
88803,331,1.0
7080,12,1.0
13580,75,1.0
16798,4,1.0
27911,23,1.0
61844,233,1.0
9976,215,1.0
42100,165,1.0
52579,210,1.0
73,33,1.0
93380,89,1.0
7665,157,1.0
1913,109,0.0
5746,101,1.0
69978,76,1.0
77737,155,1.0
3900,227,1.0
29157,56,1.0
65179,226,0.0
44683,8,1.0
26360,171,1.0
64433,215,1.0
39306,56,1.0
85097,215,1.0
44835,177,1.0
42425,211,1.0
59700,80,1.0
50311,278,1.0
28392,429,1.0
60764,20,1.0
67297,99,0.0
12573,33,1.0
38883,156,1.0
62192,576,1.0
41546,79,1.0
18944,11,1.0
79910,111,1.0
93825,196,0.0
91517,98,0.0
54810,6,1.0
44868,490,1.0
58093,11,1.0
21447,229,1.0
91600,160,1.0
53307,287,1.0
21003,323,1.0
6194,105,0.0
85744,10,1.0
94285,299,1.0
47126,56,1.0
93618,276,1.0
88112,373,1.0
91086,56,1.0
16986,2,1.0
93743,7,1.0
22478,209,0.0
3098,6,1.0
21532,4,1.0
48715,18,1.0
66301,230,1.0
9613,58,1.0
81348,6,1.0
62056,3,1.0
20258,82,1.0
53611,4,1.0
96979,111,1.0
90220,192,1.0
72504,57,1.0
88244,215,1.0
19952,18,1.0
14925,79,1.0
82105,229,1.0
34740,131,0.0
42051,256,1.0
52522,199,1.0
89367,429,1.0
46534,2,1.0
91690,197,0.0
96696,111,1.0
42727,7,1.0
36138,81,1.0
37400,210,1.0
64284,75,1.0
6690,181,0.0
57827,7,1.0
21740,303,1.0
33055,97,1.0
67840,18,0.0
8950,20,1.0
26107,6,1.0
34261,126,1.0
6140,11,1.0
32472,130,1.0
39051,56,1.0
11419,39,0.0
7694,196,1.0
97748,280,1.0
50134,18,1.0
89606,32,1.0
35108,6,1.0
41849,2,1.0
75092,236,0.0
88318,75,1.0
66585,56,1.0
19916,21,0.0
6875,16,1.0
2506,100,0.0
80846,117,1.0
74135,207,1.0
94404,36,0.0
47329,35,1.0
37352,101,1.0
83163,174,1.0
16305,98,1.0
76575,6,1.0
1974,18,0.0
41354,156,0.0
66925,91,1.0
55203,89,1.0
79253,448,0.0
4168,32,1.0
54979,22,1.0
56504,331,1.0
3009,76,0.0
57513,115,1.0
93660,206,1.0
11422,244,1.0
68858,3,1.0
30831,208,1.0
15026,60,0.0
82264,210,1.0
87080,130,0.0
74894,429,1.0
72624,113,1.0
93838,199,1.0
22521,5,1.0
37266,35,0.0
64646,3,1.0
90186,33,1.0
40345,207,1.0
78567,210,1.0
40735,5,1.0
66184,12,1.0
1344,352,0.0
98744,164,0.0
53675,416,1.0
36997,35,1.0
72988,101,1.0
55636,6,1.0
15276,8,0.0
74085,258,1.0
54860,207,1.0
19125,81,0.0
35437,112,1.0
12727,113,1.0
1712,109,1.0
22300,198,1.0
66696,225,0.0
56241,103,1.0
74180,21,1.0
51050,655,1.0
42674,20,1.0
71483,94,0.0
59405,257,1.0
13752,305,0.0
8230,24,1.0
12689,18,0.0
19293,73,1.0
73823,4,1.0
49798,18,0.0
60715,34,0.0
49577,88,1.0
76261,35,1.0
36280,156,1.0
5857,208,1.0
86330,304,0.0
22097,37,1.0
10145,2,1.0
21526,210,1.0
43107,106,1.0
82159,8,0.0
55287,21,1.0
54924,72,1.0
33323,56,1.0
30289,437,1.0
67956,278,0.0
82357,56,1.0
81837,22,1.0
70015,32,1.0
44122,79,1.0
67867,156,1.0
21469,12,0.0
52288,208,1.0
43513,11,1.0
38294,223,1.0
52611,481,1.0
22601,2,1.0
85726,34,1.0
6697,78,0.0
5264,56,1.0
47832,94,0.0
314,75,1.0
45777,34,1.0
65561,330,1.0
15582,7,1.0
80461,5,1.0
92256,156,1.0
77700,72,1.0
46204,113,1.0
69506,20,1.0
82200,417,1.0
62929,21,1.0
72913,2,1.0
48262,61,1.0
34556,6,1.0
75912,115,1.0
10297,6,1.0
30235,200,1.0
96220,78,0.0
40260,415,1.0
79315,12,0.0
32113,111,1.0
44465,178,0.0
73553,18,1.0
9725,196,1.0
38608,115,1.0
77935,130,0.0
15238,172,0.0
94234,3,1.0
47092,91,1.0
55562,75,1.0
19208,113,1.0
86279,56,1.0
34417,56,1.0
19274,7,1.0
40381,363,1.0
80482,94,0.0
83044,248,1.0
9251,208,1.0
48327,4,1.0
93296,4,1.0
94716,18,0.0
56574,298,0.0
78051,215,1.0
96335,199,1.0
55018,128,0.0
76657,1,1.0
42317,97,0.0
77537,232,1.0
17406,207,1.0
89699,280,1.0
79825,210,1.0
89872,129,1.0
586,18,1.0
71014,176,1.0
35275,183,1.0
66125,304,1.0
74668,3,1.0
31595,156,1.0
23334,80,1.0
83896,247,1.0
74434,247,1.0
10712,257,1.0
72975,22,0.0
97624,39,0.0
56639,577,1.0
20972,4,1.0
45903,34,1.0
65601,3,1.0
26362,81,1.0
47496,355,1.0
50241,73,1.0
39892,4,1.0
72950,232,1.0
71147,40,0.0
58361,35,1.0
33215,101,1.0
80209,210,0.0
87230,2,1.0
99221,210,1.0
97494,84,0.0
8362,115,1.0
97689,115,1.0
80644,302,1.0
66512,223,1.0
49097,72,1.0
42233,302,1.0
53179,76,1.0
34275,59,1.0
83697,145,1.0
25436,354,1.0
87444,248,1.0
70890,12,1.0
20796,34,1.0
15635,47,1.0
73216,97,1.0
63377,236,1.0
40816,116,1.0
61310,75,1.0
23169,244,1.0
60088,78,0.0
14568,188,1.0
95206,7,1.0
29718,675,0.0
36681,3,1.0
5328,199,0.0
4090,117,1.0
36975,4,1.0
87597,11,1.0
93787,225,1.0
98477,4,1.0
60179,92,0.0
44236,302,1.0
11620,305,1.0
69855,230,1.0
92127,89,1.0
97686,72,1.0
51281,72,1.0
43596,4,1.0
80968,18,0.0
91935,56,1.0
44722,56,1.0
54151,101,1.0
75070,18,0.0
70879,106,1.0
40213,82,1.0
76549,267,1.0
10200,72,1.0
21024,198,1.0
46067,22,0.0
26292,23,1.0
65093,246,1.0
71742,2,0.0
59123,8,0.0
98073,4,1.0
32166,299,1.0
60103,448,0.0
85142,7,1.0
20447,98,1.0
80067,20,1.0
3051,36,1.0
80643,199,1.0
86009,155,1.0
21923,21,0.0
806,223,0.0
214,6,1.0
92169,32,1.0
1404,82,1.0
20524,294,1.0
36565,29,1.0
41478,11,1.0
53592,115,1.0
29604,152,1.0
25750,236,1.0
68098,76,1.0
61030,364,1.0
99875,324,1.0
64517,34,1.0
17997,205,1.0
91608,11,1.0
10774,130,1.0
39949,299,1.0
94517,32,1.0
6798,56,1.0
44601,227,0.0
92969,12,1.0
90776,18,1.0
3035,18,1.0
84463,22,1.0
18243,298,1.0
7865,11,1.0
81866,294,1.0
98507,8,0.0
99197,60,0.0
2562,56,1.0
8039,31,1.0
65557,244,0.0
89533,6,1.0
32653,6,1.0
34740,88,1.0
33199,23,1.0
83385,309,1.0
45347,117,1.0
30795,60,0.0
50746,156,0.0
16227,29,0.0
97524,7,1.0
69337,230,1.0
62823,328,1.0
72466,7,1.0
21105,330,0.0
90446,56,1.0
39695,30,1.0
27978,8,1.0
7015,2,1.0
24963,73,1.0
33615,21,0.0
45775,115,1.0
8348,97,1.0
33141,157,1.0
85275,176,1.0
22011,73,1.0
83242,89,1.0
49365,628,1.0
30920,241,1.0
56804,256,1.0
14674,132,0.0
59113,75,1.0
53658,4,1.0
51151,8,1.0
93662,2,0.0
21368,56,1.0
97104,156,1.0
31826,72,1.0
56736,178,1.0
20804,2,1.0
31626,291,1.0
14294,17,1.0
3797,111,1.0
16785,4,1.0
73446,4,1.0
99297,12,0.0
34980,22,0.0
30246,73,1.0
70268,158,1.0
19052,76,1.0
19016,4,1.0
3808,84,1.0
9493,100,1.0
55082,199,1.0
4405,4,1.0
87992,283,0.0
13352,3,1.0
1897,18,0.0
32663,7,1.0
55376,101,0.0
29997,7,1.0
80708,299,1.0
13226,202,1.0
20722,7,1.0
59391,33,1.0
29684,112,1.0
99453,2,1.0
73989,3,1.0
55142,104,1.0
27008,2,1.0
99170,634,1.0
32033,35,0.0
99741,447,1.0
66472,577,0.0
47704,21,1.0
32540,223,1.0
29713,4,1.0
96310,83,1.0
88266,248,1.0
48914,280,1.0
7490,103,0.0
27389,202,1.0
71504,89,1.0
20453,12,0.0
72077,537,1.0
92611,21,0.0
74268,18,1.0
4695,32,1.0
92943,199,0.0
79846,89,1.0
73960,23,0.0
36163,73,1.0
32573,11,0.0
14954,257,0.0
3606,116,0.0
27334,7,1.0
93146,185,0.0
3892,39,0.0
32213,19,1.0
96329,235,0.0
61340,256,1.0
10094,4,1.0
49919,76,1.0
11308,132,0.0
22005,156,1.0
36006,11,1.0
74275,205,0.0
4709,30,1.0
18032,174,1.0
29185,165,1.0
34556,533,1.0
75914,295,0.0
40893,4,1.0
93140,21,0.0
91088,577,0.0
57821,18,0.0
69303,156,1.0
19617,284,1.0
11803,1,1.0
46161,2,1.0
67686,56,1.0
99111,22,0.0
16926,47,1.0
1176,60,0.0
85666,72,1.0
47904,429,1.0
44540,6,1.0
80719,208,1.0
77752,360,1.0
29215,159,1.0
51662,73,1.0
68872,178,0.0
5965,23,1.0
2561,81,1.0
56394,641,1.0
28594,35,0.0
22996,60,1.0
76539,75,1.0
44937,29,0.0
6223,160,1.0
33696,18,0.0
11742,72,1.0
72010,17,0.0
83368,21,1.0
18756,268,0.0
26957,298,1.0
99378,99,1.0
79471,72,1.0
92166,241,1.0
35731,18,0.0
91385,210,1.0
36617,126,1.0
80304,268,1.0
68415,430,1.0
61666,156,0.0
27685,72,1.0
94922,248,0.0
44987,7,1.0
97964,56,1.0
77802,156,1.0
91666,22,0.0
4392,22,0.0
79481,34,1.0
68276,116,0.0
4087,111,1.0
7858,72,1.0
44802,129,0.0
15372,162,1.0
88499,22,0.0
20795,127,1.0
34783,178,0.0
80457,248,0.0
99463,18,1.0
56792,248,1.0
76304,2,1.0
34537,31,0.0
44376,178,1.0
72095,72,1.0
15348,27,1.0
73040,305,0.0
70222,478,0.0
98875,3,1.0
59069,164,0.0
78998,20,1.0
18211,73,1.0
27587,24,1.0
65333,244,1.0
43719,157,1.0
33556,2,1.0
43438,22,0.0
91486,73,1.0
9366,181,1.0
91156,60,0.0
23746,210,1.0
16988,210,1.0
45564,7,1.0
27717,98,1.0
19646,24,0.0
64909,235,1.0
43985,223,1.0
44431,112,1.0
58650,331,1.0
734,202,1.0
94317,522,1.0
48319,12,1.0
17829,126,1.0
71679,268,0.0
37748,163,1.0
29073,25,1.0
16679,18,0.0
18731,58,1.0
59512,35,1.0
68067,208,1.0
56545,431,1.0
27820,4,1.0
69089,202,1.0
66664,56,1.0
23959,18,0.0
71085,160,1.0
76733,89,1.0
86906,4,1.0
23507,284,1.0
20564,11,1.0
61787,113,1.0
3447,35,1.0
98011,22,0.0
31873,103,1.0
64278,6,1.0
54109,0,0.0
36801,72,1.0
72297,128,1.0
51313,278,1.0
30916,73,1.0
12308,84,0.0
63483,27,1.0
42993,22,0.0
93742,76,1.0
24604,179,1.0
25149,4,1.0
66876,233,1.0
7561,17,1.0
4652,80,1.0
9302,39,0.0
43061,210,1.0
70252,115,1.0
68821,429,1.0
94190,6,1.0
59629,18,0.0
39874,293,1.0
4462,106,1.0
19600,156,1.0
71728,199,1.0
20010,35,0.0
91429,293,0.0
94274,131,0.0
52004,248,1.0
57626,257,1.0
12999,72,1.0
13727,7,1.0
21517,163,0.0
59390,714,1.0
76756,72,1.0
18854,210,1.0
439,11,0.0
90214,814,1.0
18479,18,0.0
27316,29,0.0
34980,56,1.0
68341,223,1.0
81304,3,1.0
80719,83,0.0
97603,164,0.0
49695,60,0.0
3561,7,1.0
73438,129,1.0
83170,35,1.0
17714,244,1.0
92429,4,1.0
93413,112,1.0
77138,11,1.0
20698,162,1.0
66815,577,1.0
86811,376,1.0
21053,210,1.0
46679,280,1.0
70333,35,1.0
64174,24,0.0
19397,99,1.0
25200,91,1.0
60333,2,1.0
72100,74,1.0
81604,280,1.0
14668,34,1.0
1270,35,1.0
97732,60,1.0
30909,87,1.0
75449,522,0.0
16342,12,0.0
3996,131,0.0
40186,285,1.0
77843,89,1.0
97935,593,1.0
14737,210,1.0
13134,115,1.0
26935,74,1.0
78242,537,0.0
29600,4,1.0
41410,7,1.0
8973,199,0.0
98990,56,1.0
15996,334,1.0
43211,4,1.0
32904,82,1.0
26925,20,1.0
37591,4,1.0
54830,256,1.0
77117,6,1.0
84006,7,1.0
42292,28,1.0
35114,75,1.0
74874,105,0.0
39049,215,1.0
93080,4,1.0
98013,232,1.0
91290,629,1.0
57280,18,0.0
83794,234,0.0
3468,142,1.0
50457,6,1.0
53297,2,1.0
52085,198,1.0
97941,39,0.0
26502,1,1.0
7836,60,0.0
65584,20,0.0
7639,76,1.0
34096,81,1.0
29082,106,0.0
55926,298,1.0
1541,344,1.0
35008,79,1.0
88199,421,0.0
59430,239,1.0
6884,130,1.0
77902,317,1.0
63856,91,1.0
79626,363,1.0
73673,0,1.0
93328,232,0.0
95964,102,1.0
20624,21,0.0
79702,99,1.0
20746,11,0.0
55809,74,1.0
65730,72,1.0
220,207,1.0
10664,324,1.0
46460,18,0.0
50256,34,1.0
63501,36,1.0
59789,2,1.0
7959,371,1.0
43222,3,1.0
92137,243,1.0
82325,360,1.0
67174,176,1.0
83918,165,1.0
32994,18,0.0
99228,2,1.0
46312,82,1.0
47,6,1.0
39783,20,1.0
26766,17,1.0
5438,159,1.0
38627,275,1.0
27302,39,0.0
41308,97,1.0
21776,18,0.0
16336,26,1.0
70605,6,1.0
14070,7,1.0
72970,56,1.0
8421,91,0.0
89552,256,1.0
86079,6,1.0
43178,18,1.0
94969,361,1.0
69084,302,1.0
76205,416,0.0
63971,7,1.0
39024,106,1.0
45240,335,0.0
71793,614,1.0
13676,179,0.0
82059,72,1.0
72667,3,1.0
59976,302,1.0
22558,19,1.0
40703,23,0.0
25062,11,1.0
91282,2,1.0
10574,99,0.0
62542,11,1.0
71567,658,1.0
33456,83,1.0
25023,24,0.0
56088,60,0.0
26494,115,1.0
56060,21,1.0
90888,159,1.0
84242,537,1.0
48348,115,1.0
25591,163,1.0
80761,281,0.0
88535,89,1.0
70287,4,1.0
14242,196,0.0
4242,72,1.0
65075,111,1.0
3584,163,0.0
75128,75,1.0
95643,8,1.0
32612,179,0.0
83555,155,1.0
62834,159,1.0
97274,12,0.0
12846,207,1.0
38191,244,1.0
21746,76,1.0
46265,74,1.0
76745,230,1.0
98997,74,1.0
40926,92,1.0
37722,11,1.0
39709,257,0.0
52266,155,1.0
76440,7,1.0
26796,199,1.0
52169,199,0.0
76050,3,1.0
34939,72,1.0
96462,156,0.0
23524,299,1.0
